PC1,PC2
9.04906410792592,-11.353511926735674
8.17545632887581,-0.2070165071844448
1.2231384585466747,-4.506503244548461
27.022994037322512,-7.470743723007601
-10.041241610727175,4.639796559826689
-11.345166306371308,-1.3451136970490343
-6.749732483879366,1.307308470689632
1.5516370869346219,-1.633768075498892
31.225925431433556,12.929935055367311
2.3829010737959755,-8.366203393502916
32.98728007949332,8.280276109003612
-8.619628332371725,7.544224073510755
19.122353883015382,-6.2953579948138945
-12.799283721677378,-1.757512253258363
-14.064248184508394,5.337650698024521
6.351365612209596,-6.704905593309382
-15.810430438055345,5.490089027135424
10.177860035316577,1.5820821324053755
-4.319159982574689,-3.931688035992895
30.890858811916278,16.631485370107114
31.64941330524963,7.431889744064834
16.97499665808319,-18.224522220530226
-8.773276820293843,7.781759045870787
-0.8782274371117825,-11.18018216775958
37.025425838283915,-0.07342414875401057
-3.6103721061386636,-14.355118526313593
-8.698344892384902,6.998267760168483
-7.686321790018004,2.3027621162122616
1.3652500573323356,-10.046176793835807
-8.421255179528385,-2.334094930139785
-6.962049072440203,1.5700143926700552
-8.464509651700297,-2.5307879460791907
-6.55031726498515,-2.8225293630782216
1.8661826057669504,-10.9385423859574
10.447179264961981,-15.191933066382271
32.77087832684197,15.566375736793791
-6.190151884373077,-0.8801075535873535
21.685681508896298,10.050991876030233
33.2719423721121,17.513590008557177
-5.919556865532774,-11.541691853379568
-16.882957478350814,8.249935858482257
7.326512853878428,1.4562328222451728
-0.5856777624923771,-6.264284193975273
13.943665319687387,-2.4319434099239947
-8.408185897302637,0.37460123142030394
0.9680348208184832,-3.68067043586443
-14.558899356286334,7.202189916595576
-8.775629604464843,-3.5125317057070884
-12.804346186455534,-1.9440997152128188
-11.12686132446923,9.061530446359155
-6.227961255370797,-1.1310558244536162
3.175275437555177,0.24057545432995175
-6.346490949216163,-5.3395609268656266
-5.146927908333692,-0.8047868006985296
-2.283703437217514,-7.1243815432764785
-2.9020273499870797,2.827958591399289
-10.955017498296947,6.336246854822544
12.329827008291897,-11.173682188973752
0.5697189923597119,-4.2470912345909175
-12.120520786317188,5.312421108357447
-6.323866422575615,-5.953352058489706
12.793853302201015,-4.505809709630452
-12.832595212296978,3.317510432952427
12.429846283412203,-0.39254268743773263
-8.71429503010619,4.431432077160852
-6.641260121789715,1.5614306151910076
-8.642654735757777,9.56167351885096
-7.108309056814004,3.5585048005045987
10.267298952421472,-11.68503008559619
13.800984533094589,-2.4484988307134157
-14.23234620208742,8.126989373202827
1.5524224553568122,-7.444647669901737
13.361658510608741,-5.51790247011987
-12.038420422322544,-2.568079419247224
29.040475621936643,14.571125420078241
7.367172519591817,0.625929798993647
14.958642507951835,-16.42900274699123
-7.236578982169267,12.02789440646472
-8.461016255701995,-4.410820988029992
-0.16677868307288335,11.505851763850426
-7.892697734057188,0.8944677956666915
-4.607353333279192,2.8438043435844698
-9.37252409631831,-2.2928328276821914
7.0147175713262095,-9.339469564780032
-12.135337952905543,-1.9348905593496621
-9.3634121495412,-9.447173942200424
7.803400828239296,-11.344292289846344
-0.5816266962541002,0.5718247974627109
8.428338859593941,-13.88229314995178
-8.35896045207362,2.9174495177928788
20.822783383195954,-14.165024639868417
4.474072861132642,0.4189267294070814
-5.620701912015028,8.525063760056947
-2.1440165156041777,2.103368211700625
-6.192884314011327,1.9105086304576608
1.2925052715849394,-0.3238546875676355
-6.185440034050909,6.213603651155949
-5.755303845275694,6.2885766580982185
-0.410699214758067,2.1491325469122042
3.3216781137382103,-3.357145046718955
9.069225279243476,-2.0353082714051642
-7.098016236226373,2.747926405314492
-4.730433236980374,3.582682952910668
-5.70176286869433,3.6349053766901984
-16.1844648869845,-2.479973978433815
-14.46714771791037,4.542129566222502
6.395021920172163,-3.2482153431105094
-9.258255645329019,-4.163670700400971
8.797473428178057,-4.074277370034027
-10.403368129440594,2.766364911128666
-7.946963180114592,-6.337206625594659
-6.359361543366319,-1.3052012115844056
2.731091614795268,1.2292510487430661
-9.161189266188435,9.82226506984862
8.143456223740447,-0.7995130356577206
2.7385175364368863,-13.541066586104547
-7.983123727628337,-2.0482309930440024
-6.882636214539015,1.7827284993557737
2.1464661610589864,5.550153670192686
-3.267234089400539,-4.397658207863875
0.9830810580874512,1.456491137658233
-8.755417012054876,-0.19916132212040083
-4.326327207246334,2.4405564883980624
-10.29633560037157,11.200793570332253
0.8334258704995644,6.286977959606521
-9.061861074739426,2.973140881649979
9.482703887844249,-11.808104261713373
-6.099600944836662,-5.079762484410808
14.219692848503612,-2.0802090396180897
-9.32211462696458,4.935633534462402
14.87045846324628,-3.1614453245068397
-6.762744666475603,0.8197720705513735
17.87696770288098,-0.7929760667223684
3.119491536380003,0.5062185872466912
-14.382742293052276,5.079177907490234
-9.010022644435983,4.543649548477696
-6.470155573662579,9.564644061185877
12.476384604487619,-4.825994204495298
-14.145771957058155,5.305940201168534
34.27631949922765,4.9979354058357925
-10.063745213765154,1.1683637362056642
37.7150036855928,24.046220980262227
-5.17111992576062,2.4144443892144456
5.259697752117932,-0.5666249351039763
-12.075488532723847,-2.2489932924060856
31.825838547305317,11.842802885090544
-8.637459433903919,-0.037713250274716344
-3.4681124666857364,-8.77156534420496
-8.221608190613276,2.92693448420534
-6.3966851945354,5.36684582654939
-0.4829643022429862,2.0268977015710927
5.356263854209314,-2.673425700358576
-0.2847797648976764,-1.8504881682870933
-8.551692954441448,-2.5249105086968995
-6.69823360452223,-1.6271700850842177
5.950859000945482,4.288417130672357
4.608001711029785,4.689363150807045
-9.939937499132169,3.7192205033757513
-7.873727408762732,5.821801267771817
-5.719047060995325,-1.8362383155717028
6.017564702964292,-14.319895352125267
-4.848833760299857,2.6247249188754846
2.0024771589849872,-0.9753042995430503
12.895853939836494,-10.86505645235188
-0.9521073366261654,-10.636726765466602
8.394573440397295,-2.8419278945245487
-2.054442011666326,3.8052723686956007
-13.424160980371939,-0.6078334999717165
-1.342368801112491,-3.2642883465186743
-11.296073497005318,-2.1920808565017302
-6.228620939126011,-4.568559850999868
33.73713024325937,15.950058977119529
-7.914261702988791,2.7371277538415235
-7.157467573475224,-4.493386060250452
-7.267325367927904,-1.0126760767499954
-14.086596710394558,-4.458780799548457
5.612373060083361,-1.1433457513658987
-6.958526413102633,1.9751007097086664
-10.023942247126019,3.918768958731561
-6.465186300943059,-2.9059675116890937
37.74465803750878,25.226744002426603
5.696611224337528,-1.4924596810661555
28.975234616931523,9.855280747919078
6.358572422012169,-11.064287210674811
7.952605266900436,-10.538692190042907
-11.370184234591735,4.432369277201848
-0.5816266962541002,0.5718247974627109
-5.560410645199617,5.286147473134792
-11.730221974201825,7.272064634474398
-10.135453451877538,6.061555474183259
-4.671017924819533,-2.8794851975596085
-6.975431762735217,-3.588180863386195
9.19424697418925,-12.05132325143193
-7.052320505323864,2.2873937523349936
-3.0284667350743057,1.9634711614305662
-8.628156359793175,3.299002101064381
0.38182610684816987,0.8665825883180931
-10.980780753853033,-0.1819452755460987
-9.751539156880611,3.052517040376435
-9.340471597159121,1.5038140368927568
5.214102691829478,-1.829812602421471
23.294098473166084,-14.342045789321167
14.748890650308674,-10.434319724356339
-9.99897366452649,-0.03697868727805156
-10.032511111903744,3.660174091342545
-2.4846210670497797,-2.514839194348532
-10.921441578638513,-1.0602339515628338
2.160146618099311,5.091086984185353
2.336523240766075,-1.2790734101821906
-6.512638837909065,-3.0309575147144114
27.40119806720446,-17.65712082311427
-12.486266423476208,3.998940307898318
-9.427819582871201,-4.108304221196557
-1.9989765556624672,-8.517979252754474
-10.391420514856494,0.9255941115782215
-13.585212576319012,-4.908418195474923
-6.015844829512381,3.3639184562142295
-9.619642910658051,2.867678423664653
-4.838483387240045,2.7463463816993774
-6.781365927407015,-2.346542809731296
-1.6633830666761074,-2.8956288203012805
-1.220941359726428,3.298206611256795
24.098316180910427,-0.5536948428946562
-9.680127133583298,-1.124946923669552
-5.818983635760604,0.7559268555946416
8.313599464913812,-14.245682622433856
33.88808354987527,23.50161382124835
-7.411314367829295,9.119544697152158
6.774606005661613,0.5961414051401926
-6.128662717285244,1.24270286382914
-8.13499624965939,-7.749525729441532
0.9286593857913648,-12.470146265908594
-1.9669426262197742,0.2568134218365436
33.08319638367127,7.026540786339163
-6.7919009341315055,0.11746964771750815
-11.143213537916202,7.672729810593994
-11.652242572422406,10.16397878585842
15.44369341444187,-7.158261657513933
-5.129193120319236,-2.2401904522581244
12.53725856614281,-9.132827177126332
-10.52089456206459,-3.6038722048700693
-7.603712435181916,5.293034295010702
-14.08185214214809,4.864893700624389
-3.698678829829294,-5.818175719406521
-4.077998260857578,-5.879026793856687
-5.36419501030759,-0.7010467306040382
36.901823181119966,12.53211154362556
9.2721498650688,-11.20110388290887
-6.984479987205164,2.474807586548659
-14.295630642689401,0.09581738388358824
10.281329492438578,-12.774651837090182
-7.571500662411399,-2.805622802240276
-10.550416041931397,4.515478991463245
-9.513936876642555,2.508509323740794
-6.168235706514257,3.260991456784035
-3.4599530229740005,0.5115737344925717
9.066603155165529,-15.64224210925174
-10.244667635389193,9.963696925279452
-3.676919200819213,-4.27431994637946
-6.759704826916746,3.3687556764276
-9.587775829191338,3.1234300303776763
15.23975064364215,-3.4286707276183703
5.665564795088242,2.882244245742817
2.2101426372823316,0.7148870586144773
3.802158755391384,-0.050326858872568894
10.006183986174388,-6.016166619519264
-7.2455044586664705,5.033931141366655
-5.80910793529947,9.794764652214132
8.218470345735087,-11.229095957375124
-5.352708115213321,2.279442990991009
-7.621105098068476,-5.105243872403286
14.325199554920069,-14.647880613120918
-6.6872678435200354,4.488234052162693
-6.746876698113774,7.754152874188856
