PC1,PC2
-9.900714942088058,-17.300315029704976
-3.5068468594434563,0.9884230673685522
4.713596422753276,5.086295944048548
16.908700556537795,-6.452552828967602
-10.460232636593474,1.1063689171985611
6.1240514335409335,-2.072386918594581e-05
10.596652599207356,2.638057963499687
17.621601971156352,1.254581529653679
-10.20021731108946,17.928375816764028
-11.387084787392379,6.80432364662741
-9.143746711294218,9.366968174050378
-3.255818305615318,-7.558551476437011
4.695935733774926,3.733051057460996
2.969917401884165,12.10604879805556
-3.20799090558334,4.37522112537706
-2.085237096015764,-3.483154113219153
-2.3288771245505115,1.3351760000455823
-5.9995343264778365,-4.559527791631989
5.022593603505352,-1.6197247095087532
12.099605524574867,-0.8707606551291541
-14.303386335508947,21.232060211178936
-5.248008378267787,-1.840966121311927
-1.3526908573284466,7.919435552336232
-3.2576026223103494,-2.4904730478864248
-14.22325582984621,-13.757852332759871
0.2862024520238372,-4.984333839460752
5.936679915791976,-4.6026163539801495
-1.4208086615467623,-0.3897669353916899
-11.024538899078657,-6.326653617919031
2.3875554456457544,1.8274959300107059
4.406365399899441,-2.2028827289441555
-13.841983741757291,-2.2136865776013317
-3.3157171275438024,-2.6184929711101894
4.1311136911565285,-2.1007936011280632
-16.462311701288403,-5.955315966868471
6.693210781265028,-22.558731163517045
-2.2308818862068924,-8.930304447761706
4.272151610660176,10.09166096384599
-8.108358255212327,24.59465167045554
5.171148822226435,1.716620755365545
6.84601740143833,-5.816479554800883
-10.184597368437675,3.9285053480405048
-2.7043808844598174,-6.874446383543115
-6.459842370684801,12.592430911781769
0.6491853033317109,-0.4001330091256146
3.634270823064345,3.5776299134531153
-0.34080834894180806,-4.131170184908586
-0.9114866465556489,-2.0622540076279803
8.654628752703221,0.11301095613022323
-4.17748582133177,-8.917037727844223
2.968647356531168,1.5343605065421233
9.023977520704802,7.6973180789262745
1.7217228552398989,-1.909497280879753
1.9087494442359372,-1.0067662369913306
-3.5594124406741194,-2.165448065790618
-8.040906620141339,-1.696698525336021
4.792378178234939,2.4255962360341377
-6.88345728711793,5.039095581570149
0.06325711490777496,3.0359413660618597
7.7032064024947555,-2.8340333352013536
-0.25934566800089703,-1.971950962489674
-12.7991051314245,-4.109192773620517
10.908315071220898,12.685641313807947
0.2276260960285971,3.7323826519328636
1.4908906138941729,1.8052511370612372
20.063931701161646,0.6784147189975508
-0.6243976115639821,6.117248543168365
4.591963304870014,7.941648337579721
-3.044309402131012,-0.5741616134722077
6.211411196643027,-5.361649802656208
-2.294793668610552,0.22120954581664348
9.04290653168347,-2.936089255931323
6.04357229588674,1.293375888947647
-2.3490521861421034,-0.5214999511047425
-2.268896685652434,6.544880195704936
-5.993421336148465,10.061192987038476
-0.6511748637374174,-3.1667250593023106
